round,prediction,actual,result,bet,profit,balance
392,莊,莊,贏,100,95.0,-475.0
393,莊,閒,輸,100,-100.0,-575.0
394,閒,莊,輸,100,-100.0,-675.0
395,閒,莊,輸,100,-100.0,-775.0
396,莊,閒,輸,100,-100.0,-875.0
397,閒,和,和局,0,0.0,-875.0
398,閒,莊,輸,100,-100.0,-975.0
399,閒,莊,輸,100,-100.0,-1075.0
400,莊,閒,輸,100,-100.0,-1175.0
401,閒,莊,輸,100,-100.0,-1275.0
402,閒,閒,贏,100,100.0,-1175.0
403,莊,和,和局,0,0.0,-1175.0
404,莊,莊,贏,100,95.0,-1080.0
405,閒,莊,輸,100,-100.0,-1180.0
406,莊,莊,贏,100,95.0,-1085.0
407,莊,閒,輸,100,-100.0,-1185.0
408,閒,和,和局,0,0.0,-1185.0
409,閒,莊,輸,100,-100.0,-1285.0
410,閒,閒,贏,100,100.0,-1185.0
411,莊,閒,輸,100,-100.0,-1285.0
412,閒,莊,輸,100,-100.0,-1385.0
413,莊,莊,贏,100,95.0,-1290.0
414,閒,閒,贏,100,100.0,-1190.0
415,閒,和,和局,0,0.0,-1190.0
416,閒,和,和局,0,0.0,-1190.0
417,閒,閒,贏,100,100.0,-1090.0
418,莊,莊,贏,100,95.0,-995.0
419,莊,閒,輸,100,-100.0,-1095.0
420,莊,莊,贏,100,95.0,-1000.0
421,閒,閒,贏,100,100.0,-900.0
422,莊,閒,輸,100,-100.0,-1000.0
423,閒,閒,贏,100,100.0,-900.0
424,閒,莊,輸,100,-100.0,-1000.0
425,莊,莊,贏,100,95.0,-905.0
426,莊,閒,輸,100,-100.0,-1005.0
427,閒,莊,輸,100,-100.0,-1105.0
428,閒,莊,輸,100,-100.0,-1205.0
429,莊,閒,輸,100,-100.0,-1305.0
430,閒,閒,贏,100,100.0,-1205.0
431,莊,莊,贏,100,95.0,-1110.0
432,莊,莊,贏,100,95.0,-1015.0
433,閒,莊,輸,100,-100.0,-1115.0
434,莊,閒,輸,100,-100.0,-1215.0
435,閒,閒,贏,100,100.0,-1115.0
436,閒,莊,輸,100,-100.0,-1215.0
437,莊,閒,輸,100,-100.0,-1315.0
438,莊,莊,贏,100,95.0,-1220.0
439,閒,莊,輸,100,-100.0,-1320.0
440,莊,莊,贏,100,95.0,-1225.0
441,莊,莊,贏,100,95.0,-1130.0
442,莊,莊,贏,100,95.0,-1035.0
443,莊,和,和局,0,0.0,-1035.0
444,莊,閒,輸,100,-100.0,-1135.0
445,閒,莊,輸,100,-100.0,-1235.0
446,閒,莊,輸,100,-100.0,-1335.0
447,莊,閒,輸,100,-100.0,-1435.0
448,閒,莊,輸,100,-100.0,-1535.0
449,閒,閒,贏,100,100.0,-1435.0
450,莊,莊,贏,100,95.0,-1340.0
451,閒,閒,贏,100,100.0,-1240.0
452,莊,莊,贏,100,95.0,-1145.0
453,閒,莊,輸,100,-100.0,-1245.0
454,莊,莊,贏,100,95.0,-1150.0
455,莊,莊,贏,100,95.0,-1055.0
456,莊,閒,輸,100,-100.0,-1155.0
457,閒,閒,贏,100,100.0,-1055.0
458,閒,莊,輸,100,-100.0,-1155.0
459,莊,閒,輸,100,-100.0,-1255.0
460,莊,閒,輸,100,-100.0,-1355.0
461,閒,閒,贏,100,100.0,-1255.0
462,閒,莊,輸,100,-100.0,-1355.0
463,莊,莊,贏,100,95.0,-1260.0
464,莊,莊,贏,100,95.0,-1165.0
465,莊,閒,輸,100,-100.0,-1265.0
466,閒,閒,贏,100,100.0,-1165.0
467,閒,閒,贏,100,100.0,-1065.0
468,閒,閒,贏,100,100.0,-965.0
469,閒,閒,贏,100,100.0,-865.0
470,閒,閒,贏,100,100.0,-765.0
471,閒,和,和局,0,0.0,-765.0
472,閒,閒,贏,100,100.0,-665.0
473,閒,閒,贏,100,100.0,-565.0
474,閒,莊,輸,100,-100.0,-665.0
475,莊,莊,贏,100,95.0,-570.0
476,莊,閒,輸,100,-100.0,-670.0
477,閒,莊,輸,100,-100.0,-770.0
478,閒,閒,贏,100,100.0,-670.0
479,莊,莊,贏,100,95.0,-575.0
480,閒,莊,輸,100,-100.0,-675.0
481,莊,莊,贏,100,95.0,-580.0
482,莊,閒,輸,100,-100.0,-680.0
483,閒,莊,輸,100,-100.0,-780.0
484,閒,閒,贏,100,100.0,-680.0
485,莊,莊,贏,100,95.0,-585.0
486,閒,莊,輸,100,-100.0,-685.0
487,莊,閒,輸,100,-100.0,-785.0
488,閒,閒,贏,100,100.0,-685.0
489,莊,莊,贏,100,95.0,-590.0
490,莊,莊,贏,100,95.0,-495.0
491,閒,閒,贏,100,100.0,-395.0
492,閒,閒,贏,100,100.0,-295.0
493,莊,和,和局,0,0.0,-295.0
494,莊,閒,輸,100,-100.0,-395.0
495,閒,莊,輸,100,-100.0,-495.0
496,莊,閒,輸,100,-100.0,-595.0
497,莊,莊,贏,100,95.0,-500.0
498,閒,和,和局,0,0.0,-500.0
499,閒,莊,輸,100,-100.0,-600.0
500,莊,莊,贏,100,95.0,-505.0
